Category,SubCategory,CatID,CatShort,Explanations,Explanations_zh,Synonyms - Comma Separated,Category_zh,SubCategory_zh,Synonyms_zh,,
METAL,IMPACT,METLImpt,METL,"Metal single item impacts, so anvil hits, dropping something that doesn't break. Clangs, clunks, bangs.",金属单件撞击，因此铁砧会撞击，掉落一些不会破碎的东西。叮当声、叮当声、砰砰声。,"Aluminum, Bang, Banging, Bash, Beryllium, Brass, Bronze, Bump, Cadmium, Chromium, Clang, Clap, Clunk, Cobalt, Collide, Colliding, Copper, Crash, Crashing, Drop, Dropped, Gallium, Gold, Hit, Hitting, Impact, Impacting, Indium, Iron, Jolt, Knock, Lead, Lithium, Magnesium, Manganese, Mercury, Molybdenum, Nickel, Niobium, Palladium, Platinum, Pound, Ram, Rhenium, Ring, Silver, Slam, Slamming, Smack, Smacking, Smash, Steel, Strike, Striking, Thrust, Thump, Tin, Titanium, Tungsten, Vanadium., Zinc",金属,打击,击中、掉落、撞击、碰撞、撞击声、叮当声,,
METAL,MISC,METLMisc,METL,Metal sounds not fitting another category in this list.,不适合归入本列表其他子类的金属类音效。,"Aluminum, Beryllium, Brass, Bronze, Cadmium, Chromium, Cobalt, Copper, Gallium, Gold, Indium, Iron, Lead, Lithium, Magnesium, Manganese, Mercury, Miscellaneous, Molybdenum, Nickel, Niobium, Palladium, Platinum, Rhenium, Silver, Steel, Tin, Titanium, Tungsten, Vanadium., Zinc",金属,其它,各种各样的,,
METAL,MOVEMENT,METLMvmt,METL,"Metal movement, so drag, roll, rattle, shake. Single or metal items moving. Or movement on a metal surface. See also METAL-HANDLE.",金属运动，所以拖拉、滚动、嘎嘎作响、摇晃。单个或金属物品移动。或金属表面上的运动。另请参见金属手柄。,"Aluminum, Beryllium, Brass, Bronze, Cadmium, Chattering, Chromium, Clatter, Cobalt, Copper, Drag, Gallium, Glide, Gold, Indium, Iron, Jangle, Lead, Lithium, Magnesium, Manganese, Mercury, Molybdenum, Nickel, Niobium, Palladium, Platinum, Rattle, Rattling, Rhenium, Roll, Rolling, Scuffle, Shake, Shaking, Shift, Shuffle, Silver, Slide, Slip, Steel, Sway, Swing, Tin, Titanium, Tungsten, Vanadium., Vibrating, Wobble, Zinc",金属,移动,拖动、拖拽、滚动、嘎拉嘎拉、摇晃,,
METAL,TONAL,METLTonl,METL,"Metal tonal, resonating, ringing, wronks and warps. Bending sheet metal, a singing bowl ringing, metal shinging.",金属音调、共鸣、振铃、扭曲和变形。金属板弯曲，颂钵响起，金属闪闪发光。,"Aluminum, Beryllium, Bowed, Brass, Bronze, Cadmium, Chromium, Cobalt, Copper, Frequency, Gallium, Gold, Harmonic, Indium, Iron, Lead, Lithium, Magnesium, Manganese, Melodic, Melodious, Mercury, Molybdenum, Musical, Nickel, Niobium, Palladium, Ping, Pitch, Platinum, Resonance, Resonant, Rhenium, Ring, Shing, Silver, Sonorous, Sound, Steel, Timbre, Tin, Titanium, Tonal, Tone, Tungsten, Vanadium., Zinc",金属,音乐性,弓箭、铃、怪的、噌的一声、缠绕、弯曲、共鸣,,
MOTORS,ANTIQUE,MOTRAntq,MOTR,"Old motors, usually combustion, so old oil pump engines, old compressors. An antique gas pump for example.",旧电机，通常是燃烧式，所以旧油泵发动机，旧压缩机。例如，古董气泵。,"Aged, Ancient, Antiquated, Bygone, Classic, Engine, Historic, Kerosene, Old-Fashioned, Paraffin, Retro, Steam, Traditional, Vintage, Windmill",马达,老式,煤油发动机、石蜡发动机,,
MOTORS,COMBUSTION,MOTRComb,MOTR,"Non-vehicle combustion engines. Combustion motors, generators. Isolated engine recordings.",非车辆内燃机。内燃机、发电机。孤立的发动机录音。,"Backfire, Carburation, Carburetor, Combustion, Combustor, Compression, Diesel, Engine, Ethanol, Four-Stroke, Gas, Gasoline, Generator, Internal, Manifold, Mechanic, Misfire, Motor, Outboard, Petrol, Rotary, Turboshaft, Two-Stroke",马达,内燃机,柴油发动机、燃气发动机、内燃机、二冲程发动机,,
MOTORS,ELECTRIC,MOTRElec,MOTR,Non-vehicle electric motors. Any motor that runs on electricity. An isolated electric motor. See also TOOLS-POWER.,非车辆用电动机。任何依靠电力运行的电机。隔离式电动机。另请参见“工具-动力”。,"AC, DC, Dentist, Disposal, Drill, Dynamotor, Engine, Garbage, Magneto, Motor, Razor, Stepper, Toothbrush, Volt, Watt, Wheelchair",马达,电动,牙刷、电动剃须刀、电动马达、垃圾处理器、牙医钻头,,
MOTORS,MISC,MOTRMisc,MOTR,Motor sounds not fitting another category in this list.,不适合归入本列表其他子类的马达类音效。,"Engine, Miscellaneous",马达,其它,各种各样的,,
MOTORS,SERVO,MOTRSrvo,MOTR,"Specifically servo motors, from robot, to radio controlled servos. Clean isolated servos.",特别是伺服电机，从机器人到无线电控制伺服系统。清洁隔离伺服系统。,"3D, Actuator, Antenna, Camera, Car, Drive, Focus, Motor, Printer, RC, Robot",马达,伺服电机,机器人、遥控车、相机对焦、汽车天线、打印机,,
MOTORS,TURBINE,MOTRTurb,MOTR,"Turbines, water or air. That classic 'whine' power up and down are usually turbines. A jet engine is a turbine.",涡轮机、水或空气。经典的“呜呜”动力上下通常是涡轮机。喷气发动机是涡轮机。,"Aircraft, Airplane, Engine, Generator, Hydro, Steam, Turbomachinery, Wind, Windmill",马达,涡轮,风车、飞机、飞行器、发电机,,
MOVEMENT,ACTIVITY,MOVEActv,MOVE,"Crowds moving but also performing activities, cleaning, moving boxes. Clean recordings with no vocals. See MOVEMENT-HUMAN for Single activity.",人群在移动，但也进行活动、清洁、移动箱子。干净的录音，没有人声。有关单一活动，请参阅“人类运动”。,"Activity, Cleaning, Moving, Shopping, Unpacking",移动,活动,活动、搬家、清洁、购物、开箱,,
MOVEMENT,ANIMAL,MOVEAnml,MOVE,"Group animal movement, individual feet go to FOOTSTEPS-ANIMAL or FOOTSTEPS-HORSE. But think herds of grazing animals, stampedes.",群体动物运动，个别脚走向“FOOTSTEPS-ANIMAL”或“FOOTSTEPS-HORSE”。但想想成群的食草动物和踩踏事件。,"Charge, Flock, Herd, Migrate, Migration, Pack, Scramble, Stampede, Swarm, Trample",移动,动物,踩踏、放牧、冲锋、践踏、争夺,,
MOVEMENT,CREATURE,MOVECrea,MOVE,"Slithering Dragons, Gooey Zombie Movement.",滑行的龙，粘糊糊的僵尸运动。,"Burrowing, Coil, Contort, Crawl, Crawling, Digging, Lunge, Slide, Slither, Squirm, Wriggle, Writhe",移动,生物,滑行、爬行、滑动、蠕动、扭动,,
MOVEMENT,CROWD,MOVECrwd,MOVE,Groups of people milling or walking. Usually mostly just recordings of group footsteps in real locations. No vocals. Compare to MOVEMENT-ACTIVITY.,成群结队的人在闲逛或行走。通常大多只是在真实地点记录群体脚步声。没有人声。与运动活动进行比较。,"Amble, Jump, Lie, March, Mill, Mobilize, Mobilizing, Moves, Pilgrimage, Rout, Run, Scuffle, Shuffle, Sit, Skip, Slip, Stand, Swarm, Trek, Troop, Walk",移动,人群,走、跑、齐步走、闲逛、滑步、扭打、坐、站、躺、滑、跳、蹦,,
MOVEMENT,HUMAN,MOVEHmn,MOVE,"Movement of single human, aside from footsteps, standing, sitting, shuffe. Some overlap or confusion with FOOTSTEP-HUMAN or MOVEMENT-ACTIVITY.",单个人的运动，除了脚步声、站立、坐着、拖着脚步。与人类脚步或运动活动有些重叠或混淆。,"Activity, Climb, Crawl, Dance, Exercise, Lie, Mill, Perform, Physical, Scuffle, Shuffle, Sit, Slip, Stand",移动,人类,走、跑、齐步走、闲逛、滑步、扭打、坐、站、躺、滑、跳、蹦,,
MOVEMENT,INSECT,MOVEInsc,MOVE,"Group insects, footsteps, movement, swarms, spiders, locusts. Swarms of flying insects here too, bees, flies. Overlap with ANIMALS-INSECT or AMBIENCE-INSECT.",昆虫群、脚步声、运动、成群、蜘蛛、蝗虫。这里还有成群的飞虫，蜜蜂，苍蝇。与 ANIMALS-INSECT 或 AMBIENCE-INSECT 重叠。,"Ants, Beehive, Centipede, Crawl, Crawling, Earwig, Hive, Maggot, Maggots, Midge, Millipede, Mite, Pupa, Roach, Skittering, Slither, Spider, Squirm, Swarm, Tsetse, Writhe",移动,昆虫,蜂群、蜂巢、蜂箱、蠕动、蛆虫,,
MOVEMENT,MISC,MOVEMisc,MOVE,Movement sounds not fitting another category in this list.,不适合归入本列表其他子类的移动类音效。,"Miscellaneous, Moves",移动,其它,各种各样的,,
MOVEMENT,PRESENCE,MOVEPres,MOVE,"Very light movement, people in church adjusting, people on church pews. Again, recordings without vocals. Compare to MOVEMENT-ACTIVITY and MOVEMENT-CROWD.",非常轻微的运动，教堂里的人们在调整，教堂长椅上的人们。再次，没有人声的录音。与运动活动和运动人群进行比较。,"Adjust, Fidget, Light, Milling, Movement, Restless, Scuffle, Settle, Shiffling, Shift, Shuffle",移动,状态,调整、侧滑、拖着、轻微移动、转移,,
MUSICAL,BELLS,MUSCBell,MUSC,"Specifically musical bells, tuned bells, think Tubular bells or hand bells. See also the BELL category for non-musical uses. BELL-GONG is older and this is a better fit.",特别是音乐铃、调音铃、管铃或手铃。另请参阅非音乐用途的 BELL 类别。 BELL-GONG 比较老，这个更合适。,"Agogo, Agung, Babendil, Belldom, Bells, Bianzhong, Bonsho, Bourdon, Bowl, Campanology, Carillon, Cowbell, Gamelan, Gong, Hand, Handbells, Nola, Peal, Ring, Singing, Tam-Tam, Tintinnabulum, Tubular",乐句,钟铃,管铃、钟琴、甘美兰、颂钵、手摇铃、牛铃、锣、gamelan、阿贡锣、碗锣、tam-tam,,
MUSICAL,BRASS,MUSCBrass,MUSC,"Brass musical instruments, trumpets, tuba, french horn.",铜管乐器、小号、大号、圆号。,"Brassy, Bugle, Cornet, Euphonium, Euphorium, Flugelhorn, French, Horn, Mellophone, Orchestra, Sax, Saxhorn, Sousaphone, Trombone, Trumpet, Tuba",乐句,铜管,大号、圆号、长号、小号、木管、行进圆号、大号、长号、号角、萨克斯管、短号,,
MUSICAL,CHIME,MUSCChim,MUSC,"Wind chimes, bell trees, Tinkerbell type magic chimes.",风铃、铃树、小叮当型魔铃。,"Bell, Chime, Chimes, Chiming, Jingle, Shimmer, Tinkle, Tintinnabulation, Tree, Twinkle, Wind",乐句,排铃,风铃、树铃、铃铛、闪烁、闪光,,
MUSICAL,CHORAL,MUSCChor,MUSC,"Choir pieces, choral, not for 'designed type vocally stuff'.",合唱团作品，合唱，不适合“设计型声乐作品”。,"Acappella, Aria, Cantata, Cantor, Cantus, Choir, Choirmaster, Choral, Chorale, Chorus, Church, Ensemble, Glee, Gospel, Harmony, Hymn, Madrigal, Motet, Singer, Singers, Singing, Solo, Soprano, Tenor, Unison, Vocal, Vocalist, Vocals",乐句,合唱,合唱团、唱诗班、福音、教堂,,
MUSICAL,EXPERIMENTAL,MUSCExpr,MUSC,"Strange or wierdly modified instruments, exotic instruments, prepared instruments like a prepared piano.",奇怪或怪异改装的乐器，异国情调的乐器，像准备好的钢琴一样准备好的乐器。,"Abstract, Aeolian, Armonica, Artsy, Avant-Garde, Baschet, Cactus, Cristal, Electrified, Experimental, Exploratory, Glass, Harp, Innovative, Music, Pyrophone, Radical, Stylophone, Unconventional, Wind",乐句,实验,特雷门琴、玻璃琴、火风琴、斯特乐风迷你笔触琴、水晶琴、电动跳舞仙人掌、风弦琴,,
MUSICAL,INSTRUMENT,MUSCInst,MUSC,Various instruments that don't have a home in the other MUSICAL categories.,其他音乐类别中没有归属的各种乐器。,Instrument,乐句,器乐,乐器,,
MUSICAL,KEYED,MUSCKeyd,MUSC,"Keyed Instruments, such as pianos and harpsichord. For synthesizer though see MUSICAL-SYNTHESIZED.",键控乐器，例如钢琴和羽管键琴。对于合成器，请参阅音乐合成。,"Accordion, Celesta, Clavichord, Clavinet, Dulcitone, Electric, Fortepiano, Harmonium, Harpsichord, Keyboard, Melodica, Organ, Organetto, Piano, Pianoforte, Regal, Rhodes, Spinet, Virginal, Wurlitzer",乐句,键控,钢琴、管风琴、大键琴、手风琴、口风琴、钢片琴、斯平纳琴、电翼琴、小键琴、风琴、杜西冬琴,,
MUSICAL,LOOP,MUSCLoop,MUSC,"For looping musical phrases, sampled loops.",对于循环音乐短语，采样循环。,"Drum, Loop, Looped, Loops, Music, Repeat, Repetition, Sample, Sampled, Sounds",乐句,循环,音乐循环、采样循环、鼓循环,,
MUSICAL,MISC,MUSCMisc,MUSC,Music sounds not fitting another category in this list. Hopefully rarely needed.,不适合归入本列表其他子类的乐句类音效。,"Harmonica, Kazoo, Miscellaneous",乐句,其它,各种各样的、口琴、卡祖笛,,
MUSICAL,PERCUSSION,MUSCPerc,MUSC,"Drums and percussion, including deep timpani or big war drums. Mainly meant for true membrane instruments, also see MUSICAL-TUNED PERCUSSION",鼓和打击乐器，包括深沉的定音鼓或大型战鼓。主要用于真正的膜乐器，另请参阅音乐调音打击乐器。,"Bass, Beat, Block, Bongo, Cajon, Claves, Conga, Drum, Drumhead, Drumming, Drums, Frame, Kettle, Kettledrum, Kick, Ocean, Percussion, Percussionist, Rhythm, Set, Snare, Taiko, Timpani, Tom, Toms, Tympani, War, Wood",乐句,打击,定音鼓、锅鼓、低音鼓、筒鼓、战鼓、太鼓、底鼓、军鼓,,
MUSICAL,PERCUSSION TUNED,MUSCTnprc,MUSC,"Tuned percussion mostly played with mallets, Xylophones, Vibraphones, etc.",定音打击乐器主要用木槌、木琴、颤音琴等演奏。,"Balaphone, Bell, Belldom, Bianzhong, Celesta, Crotales, Drum, Glass, Glockenspiel, Handpan, Hang, Harmonica, Kalimba, Lithophone, Lyre, Mallet, Marimba, Marimbaphone, Metallophone, Musical, Saw, Steel, Vibraphone, Xylophone",乐句,打击乐,钟琴、木琴、颤音琴、铁琴、里拉铁片琴、钢鼓、马林巴琴,,
MUSICAL,PERFORMANCE,MUSCPrfm,MUSC,"A musical performance, or warm-up, a live musical act, a street musican, high school band. If a mixed ambience, look to AMBIENCE categories, like PUBLIC PLACE.",音乐表演、热身、现场音乐表演、街头音乐家、高中乐队。如果环境声混合，请查看环境声类别，例如公共场所。,"Act, Auditions, Ballet, Band, Bandleader, Classical, Compositions, Concert, Concertos, Concerts, Duet, Event, Gig, Live, Musicals, Musician, Musicians, Nightclub, Orchestra, Orchestral, Performance, Performances, Performer, Performs, Philharmonic, Play, Production, Recital, Recitalist, Recitals, Show, Singers, Songwriting, Spectacle, Stage, Stageplay, Street, Symphonic, Symphony, Theatrically, Vocalists",乐句,表演,乐队、街头音乐家、现场音乐会、演出、夜总会,,
MUSICAL,PLUCKED,MUSCPluck,MUSC,"Guitars, Banjos, Harps, instruments that are mainly plucked when played. See also MUSICAL-STRINGED.",吉他、班卓琴、竖琴等演奏时主要弹拨的乐器。另请参见弦乐。,"Acoustic, Autoharp, Balalaika, Bandore, Bandura, Banjo, Bass, Bouzouki, Cither, Dulcimer, Guitar, Guzheng, Harp, Harpist, Jaw, Kalimba, Komuz, Kora, Koto, Lute, Lyre, Mandolin, Oud, Piano, Pipa, Pizzicato, Plectrum, Psaltery, Qanun, Rebab, Rota, Samisen, Saz, Shamisen, Sitar, Tambura, Tanbur, Thumb, Twang, Uke, Ukulele, Zither",乐句,拨弦乐,吉他、班卓琴、尤克里里、竖琴、原声吉他、电贝斯、曼陀铃、巴拉莱卡琴、西塔琴、琵琶、拇指琴、口簧琴、古筝、巴拉莱卡琴、自动竖琴、科拉琴、鲁特琴、里拉琴、乌德琴、坦布拉琴、卡林巴,,
MUSICAL,SAMPLE,MUSCSmpl,MUSC,"Musical samples. Single triggered samples, not loops, which has its own subcategory here.",音乐样本。单个触发样本，而不是循环，这里有自己的子类别。,"Audio, Bit, Bite, Clip, Excerpt, Fragment, One-Shot, Portion, Raw, Samples, Section, Slice, Snippet, Sound",乐句,采样,采样、原始采样、单次,,
MUSICAL,SHAKEN,MUSCShake,MUSC,"Shaken musical instruments, rattles, tamourines.",摇动的乐器、拨浪鼓、手鼓。,"Cabasa, Castanets, Chajchas, Egg, Gourd, Guiro, Katsa, Maraca, Maracas, Monkey, Rain, Rainstick, Rattles, Seed, Shaker, Shekere, Sistrum, Stick, Tambourine",乐句,摇动,沙锤、铃鼓、拨浪鼓、雨声器、椰铃、沙蛋、羊蹄拨浪鼓、拉格琴、katsa、摇铃、沙鈴、铁沙铃,,
MUSICAL,SONG & PHRASE,MUSCSong,MUSC,"Complete musical pieces, songs as ringtones, car music bys. See also MUSICAL-PERFORMANCE which is a better fit for 'live performances'.",完整的音乐作品、铃声歌曲、汽车音乐。另请参阅音乐表演，它更适合“现场表演”。,"Anthem, Aria, Arrangement, By, Car, Chorus, Composition, Harmony, Lyric, Lyrical, Melody, Music, Musical, Part, Passage, Phrase, Piano, Player, Refrain, Riff, Ringtone, Segment, Singing, Song, Strain, Tune, Verse",乐句,乐句,音乐、自动演奏钢琴、铃声、汽车音响、乐句,,
MUSICAL,STINGER,MUSCStngr,MUSC,"A short musical phrase or accent, like a horror 'string' sting. A big pitching cello note. But musical in nature.",简短的音乐短语或口音，就像恐怖的“弦”刺痛。一个大提琴音符。但本质上是音乐性的。,"Accent, Fanfare, Flourish, Interjection, Jingle, Music, News, Punctuation, Stab, Sting, Title",乐句,重击音,音乐短乐句、新闻短乐句、标题乐句,,
MUSICAL,STRINGED,MUSCStr,MUSC,"Bowed string instruments like violin, cello, viola. Harp probably now goes to MUSICAL-PLUCKED.",小提琴、大提琴、中提琴等弓弦乐器。竖琴现在可能会转向音乐拨弦。,"Adagio, Bass, Bowed, Cello, Dahu, Double, Erhu, Fiddle, Hardanger, Hurdy-Gurdy, Nyckelharpa, Rebec, Viola, Violin, Violoncello",乐句,弦乐,小提琴、大提琴、中提琴、大提琴、低音、低音提琴、竖琴,,
MUSICAL,SYNTHESIZED,MUSCSynth,MUSC,"Synth samples, musical synth performances. Some overlap with MUSICAL-SAMPLE, but this meant for more than simple triggered samples.",合成器样本，音乐合成器表演。有些与音乐样本重叠，但这不仅仅意味着简单的触发样本。,"Analog, ARP, Casio, Controller, Digital, Drum, Electronic, Keyboard, Korg, Machine, MIDI, Minimoog, Modular, Moog, Oberheim, Roland, Sequencer, Synth, Synthesizer, Theremin, Virtual, Vocoder, Yamaha",乐句,合成器,合成、穆格、卡西欧、罗兰、琶音、合成器、oberheim、迷你穆格、雅马哈、科音,,
